userId,encoding
143835,"[1819.  1055.5  270.5  354.  1793.  1315.   134.5 3074.5  487.    53.5
  280.5  159.   695.   974.   864.5 2070.   274.   114. ]"
143836,"[819.  448.5  27.   72.5 512.5 472.    0.  854.  157.   13.  179.   20.5
 211.  230.  374.5 784.   91.5  55.5]"
143847,"[452.  421.  214.  224.  559.5 359.5  14.  774.5 213.5   7.   48.5  51.5
 129.  218.5 235.5 420.5 108.   26.5]"
143879,"[1020.   867.5  216.   250.5 1094.5  691.5   17.5 1922.5  479.    34.5
  158.   143.5  318.   783.   557.  1006.5  200.    58.5]"
143927,"[ 642.5  409.    21.5  194.  1198.   408.5   10.  1079.5  266.     3.5
  275.     8.   255.   596.   260.5  891.5   72.5    3.5]"
143930,"[654. 385.  87. 177. 883. 382.   4. 935. 150.   0.  80.  65. 117. 388.
 186. 577.  90.  34.]"
143936,"[ 351.   353.    38.5   50.   594.   300.5   12.  1213.5  137.    57.
   48.    54.   160.5  412.   226.5  323.   232.5   97.5]"
143964,"[177.  144.5  36.   66.5 545.5 226.5  10.5 573.   94.    6.   95.5  56.5
  88.  252.5 127.5 254.   54.   15. ]"
143965,"[661.  513.  224.  167.5 572.5 340.   46.  956.5 283.   13.  201.5  52.
 182.5 255.5 375.5 534.5 136.5  45. ]"
143966,"[ 930.   780.5  335.5  187.5  781.   464.    86.  1223.   494.5   51.
  382.    82.5  293.   322.5  703.5  865.5  105.    38. ]"
143987,"[1516.5 1245.   397.   424.5 1636.5  818.5   81.  2124.   624.    72.
  423.5  225.5  500.5  731.  1112.5 1489.5  270.5  119.5]"
144008,"[ 182.5  272.5   97.5  128.   861.5  187.5  177.5 1132.5  160.5    7.
   55.5   82.5   74.5  597.5  159.5  169.    71.     5. ]"
144018,"[ 203.   328.    90.5  227.5  687.5  304.    12.  1774.5  189.    85.
  114.5  204.   210.   650.5  104.   368.5  219.    83.5]"
144032,"[ 370.5  250.5   59.    43.   543.   373.5   43.5 1043.   151.    31.5
  124.5   34.   230.   282.   302.   544.   121.5   10.5]"
144053,"[ 944.   802.5  277.5  310.5 1279.   724.   124.  1988.5  480.5   88.5
  314.5  176.   334.   583.   527.   972.5  251.   101. ]"
144115,"[2137.   817.5   14.    37.5  474.  1007.5    0.  1348.5  312.    13.5
  192.5    5.5  278.5  143.  1027.5 1459.5  147.    45. ]"
144128,"[ 605.   719.   304.5  547.  1490.   356.    31.5 1216.5  426.    18.5
   59.   243.5  146.5  827.5  361.   448.    90.    20. ]"
144182,"[ 483.  289.   37.   82.  826.  524.   25. 1155.  138.   77.  111.   78.
  285.  497.  169.  779.  134.   33.]"
144189,"[ 620.5  396.   186.5  101.5  914.5  601.   195.5 1402.   243.    21.5
  126.5   36.5  254.5  456.   457.   805.5  114.    34. ]"
144248,"[1772.  1004.5  446.   232.5 1201.5 1280.   102.5 2868.5  498.    42.
  486.    65.5  547.   657.   912.5 1783.   235.    57. ]"
144270,"[ 660.  1025.  1068.  1051.5 2282.   463.     4.  1151.   888.    10.
  839.   177.5  430.   748.   443.5  994.    32.    18. ]"
144301,"[2078.  1666.   439.5  654.  3371.5 1162.5  141.  4884.5  974.5   99.5
  390.5  282.5  466.5 2026.5  989.5 1685.   456.   267. ]"
144322,"[1815.  1424.5  630.5  502.  2106.   998.   273.5 3872.5  999.    88.
  886.   195.   646.   921.5 1409.  1661.5  411.    95.5]"
144352,"[ 792.5  618.   141.   208.5 1295.5  610.    85.5 2017.5  368.5   26.5
  555.5  128.5  330.   772.   400.5 1013.   162.5   72. ]"
144393,"[ 703.5  513.   272.5  129.5  487.   380.   126.  1041.5  216.5   31.
   90.    26.   152.   243.5  536.5  633.   122.    37. ]"
144395,"[619. 479.  82. 143. 685. 316.  29. 864. 202.  19. 137.  73. 149. 322.
 321. 538. 114.  40.]"
144398,"[780.  610.5 228.5 204.5 637.5 441.5   5.  871.5 312.   12.5 388.5  73.
 315.  342.  406.5 899.5  82.5  21. ]"
144413,"[ 203.   172.    24.5   60.5  631.5  305.    35.5 1108.5   85.    48.
   41.    72.   116.5  391.    46.5  298.    97.    41. ]"
144442,"[1436.   719.5   40.5  106.5 1400.   663.5   12.5 1237.   237.5   17.5
  344.    39.5  241.   530.   478.  1193.   198.   173.5]"
144446,"[598.5 633.5 243.5 280.  692.5 212.   10.  648.  388.5   0.  193.5 101.5
 148.5 346.5 463.5 457.5  47.5   4. ]"
144471,"[201.  171.   60.5  58.  374.5 265.5   0.  848.5 114.5  19.5 113.   25.5
 247.  158.5 194.5 462.5  49.5  13. ]"
144472,"[1177.5  762.   219.5  309.5 1119.5  495.5    9.5  945.5  388.    16.
  567.   138.   218.   419.5  642.  1039.5   83.5   44.5]"
144475,"[3102.  1480.5  405.5  637.5 3568.5 2326.5  909.5 4524.5  736.   288.
 2642.5  259.  1117.  1280.  1226.  4018.5  407.   863. ]"
144482,"[716.5 553.   72.5  83.5 398.  405.   59.5 917.  174.5  20.   89.5  36.5
 238.5 269.  527.5 780.   88.5  29.5]"
144507,"[664.  600.5 282.5 274.  788.5 297.5   0.  548.5 315.5   8.   82.   50.5
 128.  300.5 477.  458.   75.   33. ]"
144509,"[1070.5  808.   304.5  240.   865.   624.5   74.5 1587.5  390.5   18.
  247.   123.5  323.   402.5  711.   988.5  207.5   40.5]"
144515,"[4.5600e+02 5.6700e+02 1.5400e+02 4.8950e+02 1.0105e+03 1.3450e+02
 7.0000e+00 5.6700e+02 3.4750e+02 1.0000e+00 5.6000e+01 1.2550e+02
 5.7000e+01 4.7150e+02 4.0150e+02 1.8900e+02 3.6000e+01 2.8000e+01]"
144528,"[552.  408.   98.5 121.5 600.5 325.   15.  916.5 168.5  11.   83.   37.5
 135.5 274.5 281.5 505.5 162.   28.5]"
144536,"[ 693.5  644.5  311.   237.5  491.   315.5   26.5 1006.5  368.5   10.
   91.    50.   172.   296.5  492.   584.   122.5   13.5]"
144553,"[1002.   719.   177.   152.  1063.   741.    33.  2174.   375.    23.
  272.    90.   423.5  625.   730.5 1199.5  217.5   42.5]"
144556,"[ 557.   466.   290.5  283.5 1572.   349.5   31.5  489.5  308.5    0.
   75.   130.   111.   413.5  166.5  308.5   23.5   13.5]"
144558,"[327.5 372.5 126.5 141.  789.5 274.5  61.  983.  233.   31.5 156.5 122.5
 158.5 287.5 249.  337.   67.5  33. ]"
144603,"[710. 551. 176. 219. 422. 132.   1. 395. 284.   4. 371. 142.  54. 158.
 550. 424.  82.  54.]"
144611,"[769.  509.  147.5 118.5 777.  403.5  49.5 929.  306.5  12.5 392.   14.5
 242.  299.5 488.  794.5  86.5  44. ]"
144624,"[587. 424.  42. 144. 739. 206.   0. 604. 266.   0. 298.  31. 140. 379.
 438. 621.  45.  41.]"
144646,"[1107.5  688.5  104.   134.5  903.   468.5   11.5  657.5  318.     3.5
  164.5   47.5  162.5  269.5  546.   680.5   74.5   40. ]"
144647,"[770.5 445.5  57.   62.5 437.5 478.   25.  860.5 197.   32.  212.5  10.5
 318.5 232.5 520.  859.   76.5  48. ]"
144694,"[318.5 265.5  79.5 135.  680.5 252.   10.  877.  135.5   4.5  99.5  76.
 138.  545.  142.  407.5  62.5  26. ]"
144714,"[3.4790e+03 1.5330e+03 1.7700e+02 4.2150e+02 3.5950e+03 2.1085e+03
 3.5000e+00 4.4535e+03 9.0700e+02 4.8000e+01 1.9060e+03 9.9500e+01
 1.0425e+03 1.4070e+03 1.4480e+03 4.1410e+03 3.6350e+02 1.1950e+02]"
144741,"[1505.  1177.5  459.   478.  1207.   391.     3.5  503.   624.     0.
  229.5   76.   185.   216.   646.   624.    73.5   37. ]"
144775,"[1098.  1026.5  271.   479.5 1753.5  639.    42.  2277.5  432.5   72.5
  305.   316.   359.   936.5  601.5 1056.5  261.5  221.5]"
144787,"[ 670.   586.   145.5  206.5 1184.5  389.5   25.   976.   368.    15.5
  166.5  159.5  177.5  366.5  456.5  616.    63.5   46. ]"
144804,"[ 292.  290.   97.  185. 1048.  173.   11.  766.  204.   16.  160.  238.
  132.  464.  288.  228.   91.   30.]"
144825,"[ 811.   560.   133.5   95.5  964.   719.5  145.  2630.   339.5   85.
  262.    47.   480.   711.5  685.5 1038.   240.5   35. ]"
144835,"[1406.5  893.5   96.   153.  1548.5  601.    60.5 1491.   337.5   42.5
  338.   101.   345.5  593.   985.  1367.   113.    41.5]"
144851,"[ 756.  630.  151.  281. 1190.  539.   20. 1735.  263.   93.  212.  215.
  231.  700.  361.  808.  207.  107.]"
144856,"[835.5 686.5 266.  320.5 974.5 315.   37.5 740.  379.    1.  272.5 108.
 203.5 276.5 548.5 747.5 101.5  15. ]"
144859,"[ 374.  442.  198.  341. 1341.  316.   21. 1354.  298.   32.  245.  286.
  177.  690.  227.  473.  125.   63.]"
144860,"[622.  256.   29.  117.  956.5 352.5  27.5 681.  167.    0.  183.5  70.
 141.  432.5 193.5 691.   27.   13. ]"
144921,"[ 645.5  469.5  109.5  153.   523.5  446.    15.  1563.   237.5   23.
  211.5  104.5  255.   488.5  328.   823.5  174.5   62. ]"
144980,"[1287.   920.   106.5  178.5  952.   816.    99.  2595.   305.5   70.
   90.5  198.   396.5  750.5  720.  1242.   356.   211.5]"
144992,"[ 657.   542.   129.5  215.5  999.5  476.5  119.  1641.5  292.     0.
  126.5   68.   252.5  536.5  330.5  759.5  149.    31.5]"
144999,"[ 602.5  445.5   89.   129.  1519.5  922.   100.  3234.   253.    87.5
  417.   101.   526.5 1004.5  268.5 1166.   247.5   64.5]"
145018,"[692.5 575.5 166.  260.  731.5 306.   16.5 781.  328.    7.5 206.5 124.5
 123.5 377.5 517.5 572.   61.5  61. ]"
145035,"[1369.   825.5  244.5  249.  1324.5  967.    23.5 1813.5  370.    49.5
  651.    76.   470.   461.   693.5 1687.   193.5   97.5]"
145061,"[ 501.5  490.5  168.   197.   936.   575.   717.  1500.   300.    47.5
  135.5  120.5  289.   302.   420.   658.   150.    22.5]"
145076,"[ 483.5  545.   207.   227.   725.   217.5   24.5 1019.   247.5   35.
   47.   117.5  142.   349.   375.5  356.    98.5   41.5]"
145094,"[ 272.   288.5   85.5  113.5 1068.5  364.5   34.5 1295.   193.    48.
  161.5   65.   235.   509.   202.   480.    92.5   35. ]"
145098,"[2096.  1467.5  577.   549.5 2404.5  855.    33.  1013.   681.5    6.5
  404.5  158.   290.   536.5  946.  1375.   124.    70. ]"
145120,"[974.5 513.5  77.   53.  645.5 488.    4.  776.5 231.   15.5 274.   27.
 198.  196.5 812.  849.   99.5  27. ]"
145122,"[857.5 653.  218.5 191.  582.  388.5  13.  666.  264.   17.  147.5  83.
 146.5 210.  453.  634.5  68.5  37. ]"
145174,"[1031.   858.   294.   398.  1534.   505.    63.5 1577.   436.    14.
  324.   137.   201.5  601.   713.   829.   157.    46. ]"
145182,"[ 388.  328.   79.  114.  806.  320.   43. 1269.  169.   57.  114.   93.
  159.  454.  266.  419.  139.   64.]"
145188,"[685.5 522.5  86.  116.5 690.5 416.   14.  919.5 249.   14.5 185.5  67.
 164.  257.5 374.5 625.  118.   49. ]"
145193,"[ 532.5  475.   188.5  266.5  941.   395.   106.5 1054.5  319.5   29.5
  215.   114.   187.5  278.   349.5  555.   125.5   27. ]"
145205,"[ 840.   721.5  383.5  247.  1320.5  605.    92.  2226.   519.    54.
  416.   136.   436.   813.5  705.5 1105.5  173.5   46.5]"
145213,"[1299.5  989.5  245.5  282.  1100.5  587.    23.   895.5  400.     7.5
   55.5   91.5  198.5  331.   677.5  808.5  148.5   37.5]"
145218,"[ 236.   303.    92.   131.5 1053.   188.5   67.5 1070.   169.     7.
   44.5   96.5   71.5  740.   117.5  198.    70.5   24.5]"
145223,"[522.5 408.   57.5 106.  656.5 279.   10.  638.  272.   20.  121.5  70.
 104.5 237.  283.5 376.5  85.   24. ]"
145241,"[ 988.   723.5  155.5  193.5 1090.5  451.5   11.  1121.   325.5   11.
  131.    96.5  190.   615.   572.5  738.   115.5   47. ]"
145274,"[ 764.5  685.   185.5  387.  1648.5  522.    40.  2155.5  347.5   25.
  150.   237.   289.  1175.5  374.5  898.   168.    65.5]"
145279,"[ 453.   367.   188.   210.5 1562.   300.5   67.   454.5  232.5    0.
   75.5   92.5   95.   383.5  143.   283.5   20.5   13.5]"
145304,"[ 781.5  385.5   48.    16.5  688.5 1075.5   19.5 1704.5  149.    53.5
   87.5   26.5  467.   313.   405.5 1249.   133.    45. ]"
145307,"[ 166.5  228.5  178.   304.  2209.   480.   777.5 2991.5  284.    40.5
  151.   324.5  205.5 1226.    91.5  569.    38.5   13.5]"
145350,"[1708.5  987.5  146.   164.5  973.5  976.    26.  2288.5  464.5   16.5
  670.    73.   539.   674.   960.5 2034.5  260.    49. ]"
145355,"[ 322.5  387.   249.5  213.5  721.5  244.   108.5 1964.   155.5   17.5
   63.5   79.   176.5  520.   297.5  414.5  142.5   28.5]"
145364,"[532. 385.  55.  73. 733. 350.  56. 938. 191.  24. 337.  16. 180. 239.
 344. 643.  90.  30.]"
145389,"[1028.5  764.   251.   299.  1351.   463.5  116.5 1056.5  337.    14.5
  235.5  118.   178.5  365.5  551.   799.5   79.5   31.5]"
145411,"[1905.5 1008.5  201.5  244.  1619.5  963.5   79.5 1955.   510.    33.5
  545.    94.   429.5  678.5  913.  1742.5  220.5  104.5]"
145436,"[ 496.5  464.   116.   174.5 1751.   603.5  179.  3200.5  279.5   64.
   93.5  163.5  239.5 1119.5  215.5  569.5  318.5  210.5]"
145438,"[ 172.5  204.5   41.    88.   849.   182.5   17.5 1017.   104.5   20.5
   38.5   80.    90.5  547.5   88.   224.5  133.    35.5]"
145442,"[1909.5 1363.   435.   386.5 1927.5  618.    34.  1179.   828.5   20.5
  584.   191.5  290.   434.5 1250.  1149.   158.   123.5]"
145480,"[ 366.   395.5  147.5  282.5 1245.   345.    48.5 1511.5  214.    27.
  122.5  276.   145.5  717.5  181.   367.    92.    51. ]"
145485,"[1088.5  569.    60.5   92.5  763.5  522.5   13.   902.5  154.5   27.5
  172.    32.5  190.   351.   371.5  863.5  133.5  112.5]"
145532,"[993.  824.5 335.5 206.  768.  339.   12.  953.  455.   13.  121.5  51.5
 212.  495.5 762.5 599.   89.   64. ]"
145535,"[783.  712.  206.  283.  873.5 379.5  51.5 988.5 338.   25.5 139.5  73.
 216.  312.5 470.5 628.  202.5  59.5]"
145540,"[847.  636.5 186.  201.5 624.  263.5  30.  656.  282.    7.5 150.5  60.5
 116.  112.  431.  525.  149.5  46.5]"
145551,"[ 447.5  331.5   89.   105.   448.5  407.5  142.  1344.   269.5   27.
  537.    69.5  433.   346.   388.5 1020.    67.5   15. ]"
145578,"[323. 269. 101. 136. 834. 215.   0. 779. 167.  10.  92. 168. 163. 468.
 122. 418.  53.  20.]"
145584,"[ 244.   284.5  148.5   98.5  649.5  245.5   81.5 1229.5  241.     8.
   70.5   30.5  175.5  458.   189.5  295.    77.5   14. ]"
145586,"[ 747.  368.   49.   94.  758.  718.   50. 1364.  133.   43.  217.   29.
  299.  432.  274. 1103.  132.   17.]"
145603,"[ 535.5  631.   332.5  441.  1129.   194.5    3.   798.5  428.    10.5
  112.5  228.5  107.   652.   310.5  346.    43.5   11. ]"
145608,"[1255.5  864.5  318.5  259.5 1279.5  666.5   22.5 1311.   487.5   25.5
  387.    80.   299.5  576.5  665.  1068.   131.    48. ]"
145626,"[1243.5 1071.   297.   591.5 3987.  1146.5  148.  5163.5  690.5  101.
  460.   476.   619.  2164.   718.  1617.5  359.   193.5]"
145644,"[ 634.   326.    46.5   33.5  231.5  440.     0.  1032.5  191.    21.
  114.    24.5  221.   289.   282.5  693.5  131.5   72. ]"
145650,"[ 858.   786.5  343.5  301.5  947.   475.    42.5 1383.   462.5   56.
  158.   134.   289.5  539.   609.5  696.5  113.5   74.5]"
145666,"[ 725.5  669.5  175.   182.5 1025.   401.5   49.   842.   370.     7.5
  355.5   46.5  230.5  301.5  588.5  713.    75.5   39. ]"
145672,"[1556.5 1474.   562.   590.5 2366.5  640.    39.  1304.5  866.5    7.
  347.    74.   278.   473.5  684.5  837.5  168.5   34.5]"
145692,"[552.  470.5  84.  173.5 858.5 374.5   0.  770.5 288.    4.5  48.5  71.
 184.  366.5 256.5 541.   79.5  34.5]"
145698,"[ 732.5  499.    67.5   89.5  770.5  582.    41.5 1767.5  197.5   25.5
  123.5   33.   259.   522.5  348.   892.   171.5   67.5]"
145701,"[1298.   873.5  309.   249.   881.   577.5   58.  1359.5  391.5   23.5
  306.5   64.5  262.   423.5  602.5 1081.   237.    53. ]"
145739,"[1289.   785.   165.5  228.   706.   576.    71.  1127.   329.     7.5
   86.5   51.   197.5  223.5  563.5  899.   186.    55. ]"
145741,"[1410.   723.    33.    51.5  401.   351.5    9.5  403.   246.     4.
  302.    10.    97.5   68.   881.   865.    55.5   16. ]"
145794,"[416.5 230.   29.   61.  535.  325.    8.  518.  188.    4.  751.   26.5
 178.  111.  237.  656.   55.   17.5]"
145814,"[931.5 541.  160.5 154.5 594.5 523.    7.5 890.  214.   16.  166.5  49.5
 234.5 260.  406.5 802.  119.   33. ]"
145839,"[ 448.   393.5   77.5  108.5  632.   186.   117.  1054.   192.5    0.
  304.5   51.   189.   231.   520.5  550.   107.5   15. ]"
145859,"[653.  458.   73.  104.  732.  478.   51.5 832.  202.5  28.5 130.5  23.
 212.  270.5 336.  671.5  81.   31.5]"
145866,"[1314.5 1213.   558.   694.  2082.   773.5   37.5 1937.5  750.5   43.5
  372.   178.5  455.5  513.   831.5 1134.    87.    67.5]"
145872,"[1102.   755.   170.   143.  1343.   664.    12.  1261.5  423.5   45.5
  211.    69.5  301.   489.5  582.  1062.   163.5   75.5]"
145873,"[1815.5 1263.5  521.5  456.  3543.5 1857.   740.5 5579.5  810.5  231.5
 1994.5  196.5 1106.5 1419.  1219.  2916.5  335.   218.5]"
145883,"[ 812.5  645.    86.5  225.5 1224.   675.5   37.5 2454.5  293.    81.5
  280.5  187.   370.5  816.5  378.5 1015.   321.   156. ]"
145903,"[ 377.   308.5   26.5   53.   582.   517.    52.  1277.5  115.5   87.
   80.    12.5  313.   294.5  115.5  609.   162.   141.5]"
145948,"[ 845.5  539.   108.   117.   756.5  553.5   16.5 1122.   201.5    8.
  116.    41.   160.5  365.   322.5  667.   205.5   71. ]"
145961,"[637.  344.   35.   19.5 324.5 406.5 116.  831.5  93.5  23.5 188.5   6.5
 204.  143.  552.  713.5 103.5  50. ]"
145962,"[249.  143.   18.   26.  126.  138.5   0.  202.5  68.5   2.   55.    2.
 106.   44.5 150.  255.5  13.5   1.5]"
145970,"[ 436.   403.   219.5  162.   750.   627.5   48.5 2430.5  271.5  129.5
  167.    83.   369.5  641.5  278.5  719.5  214.5   80.5]"
145976,"[846.5 574.  210.  160.5 790.5 529.5  73.  970.  264.   20.  164.   71.
 213.5 338.5 396.  677.  135.5  44. ]"
145989,"[1153.  714.   84.   88.  774.  395.   20. 1158.  320.   16.  207.   28.
  224.  525.  724.  872.  100.   20.]"
146010,"[1276.5  729.   127.   169.  1750.  1061.    84.5 2758.   339.5   53.5
  302.    64.5  407.5  904.   534.5 1462.   306.5  102. ]"
146012,"[ 279.   182.5   30.    24.   669.5  662.   259.5 2114.5  100.5   25.
  132.5   48.5  336.5  536.5  167.   783.   114.5   46. ]"
146022,"[ 843.   600.5  214.5  223.5 1455.   813.5  190.5 2287.   315.    91.5
  406.   161.5  384.5  691.5  457.5 1167.5  159.5   91.5]"
146032,"[711.5 386.   64.   76.5 566.  352.5  27.5 548.  158.    4.5 338.   53.
 151.  144.5 408.5 724.   59.5  28. ]"
146042,"[402.  454.  169.5 331.  818.  224.   33.5 981.  347.5   6.5 147.5 117.
 127.5 422.  374.  426.5  28.5   6.5]"
146058,"[524.  405.5 171.5 194.5 596.5 220.   19.5 532.  298.5  17.5 619.   73.
 218.5 204.  356.  655.   27.5  19. ]"
146086,"[ 176.   181.5  114.5   78.  1339.   287.    46.5 1200.   201.    19.5
   21.    57.   104.   431.5  112.   184.    97.    20. ]"
146088,"[1035.5 1069.   421.5  479.5 2187.5  824.5  301.5 3056.5  787.5  106.5
  387.   330.5  492.  1125.   794.  1264.5  238.5  133.5]"
146129,"[ 283.  190.   10.   26.  728.  454.   54. 1251.   79.   82.  119.   25.
  221.  339.  105.  541.  118.  105.]"
146142,"[ 537.5  376.    43.    30.5  688.   262.    20.5 1123.5  245.5   10.
  180.5   29.5  144.   520.5  371.   510.5   47.     2.5]"
146144,"[ 618.   636.5  398.5  462.5 1544.5  570.   277.5 1774.5  450.    39.5
  217.5  180.   203.   555.5  378.   662.    57.5   43. ]"
146149,"[ 394.   363.   149.   255.   895.   307.    37.5 1324.   237.    45.
   64.   160.5  190.   701.   151.   506.   155.    32.5]"
146173,"[519. 357. 108. 204. 946. 318.   8. 852. 158.   4.  67.  63. 122. 426.
 248. 525.  86.  31.]"
146190,"[ 292.  334.  140.  199. 1350.  409.   45. 1110.  226.   72.  169.  228.
  159.  457.  282.  339.  156.  117.]"
146206,"[417.  228.    3.   10.  365.5 330.   14.  794.   63.   24.5 176.   13.
 167.  199.5 233.  522.  109.5  44.5]"
146216,"[1103.   636.   148.5  156.   836.   457.5   34.   898.   356.5   25.5
  476.    67.5  255.5  345.5  553.5  887.5   77.    49.5]"
146221,"[2286.5 1800.5  540.5  986.  5430.5 1193.5   32.5 4312.  1013.    68.
  442.5  797.   635.5 2960.  1267.  2022.   243.5  189. ]"
146230,"[ 771.   477.   124.5  156.5  617.5  567.5   50.  1353.5  267.5    5.
  189.    67.   238.5  568.5  328.5  883.   171.    14.5]"
146234,"[ 767.5  650.5  243.5  295.   952.   507.5   53.5 1396.   337.5   18.5
  204.5   97.5  208.   408.   398.5  714.   193.    61.5]"
146267,"[697. 561. 191. 208. 496. 351.   0. 580. 222.  37. 501.  95. 290. 174.
 551. 987.  53.  36.]"
146270,"[ 863.   743.   295.   304.  1149.5  437.   110.  1638.   411.    10.
   90.    96.   218.   883.   442.   757.5  144.    31.5]"
146279,"[436.  451.5 188.5 229.5 812.  230.5  13.  853.5 361.5  14.  483.5 100.
 184.5 320.5 299.  639.5  39.5  10. ]"
146281,"[ 700.5  538.5  452.5  237.5 1965.   942.   521.5 3912.5  529.   123.
  911.5  182.   577.5  923.5  572.  1253.5  241.    61.5]"
146297,"[1575.5 1410.   642.5  669.5 1924.   606.    25.  1633.5  727.    63.
  339.   198.5  292.   893.5  866.  1115.   264.5  220.5]"
146302,"[ 265.   257.5   92.5  279.5 1457.5  178.     0.  1203.5  177.5    0.
   97.5  100.5   71.5  837.5  140.   264.    99.5   22. ]"
146326,"[434. 354. 107. 188. 573. 241.  10. 721. 190.  21. 224. 120. 150. 226.
 285. 457.  83.  44.]"
146336,"[ 893.5  914.   460.   509.  1105.5  205.5   42.5 1034.   573.5    7.
  176.5  208.5  157.   513.5  755.   552.5   70.5   33. ]"
